,TRANSTYPE,DOCNUM,CUSTOMER,CUSTNAME,INVNUMBER,INVDATE,TRANSDATE,SALESPER1,ITEM,DESC,PRICELIST,QTYSHIPPED,INVUNIT,UNITPRICE,EXTINVMISC,TAMOUNT1,INVDISC,TBASE1,DPID,SUBCATID,MSOTR,FMTR,RSMTR,PRODUCTID,SUBDISTNAME,MARKETNAME,CUSTYPE,CUSTYPEDESC,CondID,BRAND,PICKINGSEQ,Cause_Of_Return_ID,SHINUMBER,SHIPDATE,TERMS,DAYENDNUM,AUDTORG,MSOGRP,BILEMAILC,INVDISCPER,TRNSFRED,TRNUMBER,FMID,RSMID,IDEN,DATETIME,CIRCULARNO,BATCHID
54,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1776,ALBEN DS 400MG TAB 50S                                      ,1,1,50s       ,187.41,187.41,32.61,1.87,187.41,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,0.99781,0,3,N/A     ,N/A     ,56178556,18:03.5,,9039
55,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1612,ESORAL 20MG CAP 60S                                         ,1,1,60s       ,314.84,314.84,54.782,3.15,314.84,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,56178557,18:03.5,,9020
56,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1689,ESORAL MUPS 20MG TAB 50S                                    ,1,1,20mg      ,374.82,374.82,65.22,3.75,374.82,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,56178558,18:03.5,,9013
57,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1368,FENOBAC 10MG TAB 30S                                        ,1,2,30s       ,179.91,359.82,31.304,3.6,359.82,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56178559,18:03.5,,9001
58,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1389,FENOBAC 5MG TAB 50S                                         ,1,1,50s       ,168.67,168.67,29.349,1.69,168.67,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00196,0,3,N/A     ,N/A     ,56178560,18:03.5,,8003
59,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1337,NORIUM 10MG TAB 60S                                         ,1,1,60s       ,224.89,224.89,39.131,2.25,224.89,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,56178561,18:03.5,,9005
60,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1462,PRED 10MG TAB 100S                                          ,1,3,100s      ,242.13,726.39,42.131,7.26,726.39,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,0.99946,0,3,N/A     ,N/A     ,56178562,18:03.5,,9001
61,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1463,PRED 20MG TAB 50S                                           ,1,1,50s       ,235.01,235.01,40.892,2.35,235.01,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,0.99996,0,3,N/A     ,N/A     ,56178563,18:03.5,,9004
62,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1461,PRED 5MG TAB 200S                                           ,1,3,200s      ,257.88,773.64,44.871,7.74,773.64,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,56178564,18:03.5,,9001
63,1,SKINV310-289608       ,31071101304,Zaman Pharmacy,SKINV310-289608       ,20190618,20190618,7843,1218,XINC 20MG TAB 60S                                           ,1,1,60s       ,123.69,123.69,21.52,1.24,123.69,310036,42647,RN82,RN80,RN,SKF,N/A,Horipur Bazar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294390        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00251,0,3,N/A     ,N/A     ,56178566,18:03.5,,9006
64,1,SKINV310-289875       ,31071108123,Parvez Pharmacy,SKINV310-289875       ,20190618,20190618,7283,1376,LOSECTIL 20MG CAP 100S                                      ,1,3,100s      ,374.81,1124.43,65.22,11.24,1124.43,310036,42647,RN82,RN80,RN,SKF,N/A,C.N.G. City,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-294672        ,20190618,CASH  ,0,RAJSKF,A         ,Regular Discount    ,0.99962,0,3,N/A     ,N/A     ,56178567,18:03.5,,9060
65,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7843,1441,PROTINEX INFUSION 500ML                                     ,1,8,1s        ,179.35,1434.8,45.65,0,1434.8,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,B         ,"Bonus apply, Circula",0,0,3,N/A     ,N/A     ,56178568,18:03.5,SC-2019-06-10842,9092P
66,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7283,1500,AGGRA 100MG TAB 4S                                          ,0,1,4s        ,0,0,0,0,0,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,A         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,56178569,18:03.5,SC-2019-06-10842,9002
67,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7843,1773,DINAFEX 120MG FC TAB 40S                                    ,1,2,40s       ,239.88,479.76,41.74,4.8,479.76,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56178570,18:03.5,,O0902
68,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7843,1437,DINAFEX 60MG FC TAB                                         ,1,1,30s       ,78.71,78.71,13.696,0.79,78.71,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00368,0,3,N/A     ,N/A     ,56178571,18:03.5,,8003
69,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7843,1337,NORIUM 10MG TAB 60S                                         ,1,1,60s       ,224.89,224.89,39.131,2.25,224.89,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,56178572,18:03.5,,9005
70,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7843,1463,PRED 20MG TAB 50S                                           ,1,1,50s       ,235.01,235.01,40.892,2.35,235.01,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,0.99996,0,3,N/A     ,N/A     ,56178573,18:03.5,,9004
71,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7843,1347,RIDON EG 10MG TAB 20S                                       ,1,1,20s       ,89.96,89.96,15.653,0.9,89.96,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00044,0,3,N/A     ,N/A     ,56178574,18:03.5,,9037
72,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7843,1163,RIDON SUS 60 ML                                             ,1,6,60ml      ,22.49,134.94,3.913,1.35,134.94,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00044,0,3,N/A     ,N/A     ,56178575,18:03.5,,9003
73,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7843,1430,TAMEN 500MG TAB 200S                                        ,1,1,200s      ,119.94,119.94,20.87,1.2,119.94,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56178576,18:03.5,,9014
74,1,SKINV310-289607       ,90000014098,Hazi Pharmacy,SKINV310-289607       ,20190618,20190618,7843,1619,VALENTY 10MG TAB 4S                                         ,1,2,4s        ,104.95,209.9,18.261,2.1,209.9,310036,42647,RN82,RN80,RN,SKF,N/A,Dhariapur More,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH310-294389        ,20190618,CREDIT,0,RAJSKF,B         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,56178577,18:03.5,,9003
75,1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617,20190617,15897,1783,BILTIN 20MG TAB 20S                                         ,1,2,20s       ,224.89,449.78,39.13,4.5,449.78,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,55966444,21:06.0,,9001
76,1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617,20190617,8519,1323,GTN TAB 50S                                                 ,1,1,50s       ,187.41,187.41,32.61,1.87,187.41,210035,42492,CCM24,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617,CASH  ,0,CTGSKF,C         ,Regular Discount    ,0.99781,0,3,N/A     ,N/A     ,55966445,21:06.0,,9006
77,1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617,20190617,15897,1765,LULIZOL 10GM CREAM                                          ,1,4,10gm      ,74.96,299.84,13.04,3,299.84,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,1.00053,0,3,N/A     ,N/A     ,55966446,21:06.0,,9026
78,1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617,20190617,15897,1170,NORIUM 5MG TAB 100S                                         ,1,1,100s      ,262.37,262.37,45.652,2.62,262.37,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,0.99859,0,3,N/A     ,N/A     ,55966447,21:06.0,,9003
79,1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617,20190617,15897,1030,SOLVIT M TAB 30S                                            ,1,3,30s       ,44.98,134.94,7.827,1.35,134.94,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,1.00044,0,3,N/A     ,N/A     ,55966448,21:06.0,,9011
80,1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617,20190617,15897,1477,TOPICLO S 10GM OINTMENT                                     ,1,2,10gm      ,52.47,104.94,9.13,1.05,104.94,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,1.00057,0,3,N/A     ,N/A     ,55966449,21:06.0,,9013
81,1,SKINV210-444427       ,21021100436,Maa Medical Hall,SKINV210-444427       ,20190617,20190617,15897,1705,ZEEFOL M TAB 100S                                           ,1,1,100s      ,262.37,262.37,45.65,2.62,262.37,210035,42492,CS73,CS70,CS,SKF,N/A,Pahartali,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH210-685007        ,20190617,CASH  ,0,CTGSKF,Z         ,Regular Discount    ,0.99859,0,3,N/A     ,N/A     ,55966450,21:06.0,,9001
82,1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617,20190617,15636,1612,ESORAL 20MG CAP 60S                                         ,1,1,60s       ,314.84,314.84,54.782,0,314.84,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617,CASH  ,0,CTNSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,55966451,21:06.0,,9020
83,1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617,20190617,15636,1493,ROXIM 200MG CAP 16S                                         ,1,1,16s       ,419.79,419.79,73.043,0,419.79,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617,CASH  ,0,CTNSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,55966452,21:06.0,,9004
84,1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617,20190617,15636,1240,XINC B SYP 100ML                                            ,1,2,100ml     ,41.23,82.46,7.17,0,82.46,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617,CASH  ,0,CTNSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,55966453,21:06.0,,9013
85,1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617,20190617,15636,1272,XINC B TAB 30S                                              ,1,1,30s       ,67.47,67.47,11.74,0,67.47,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617,CASH  ,0,CTNSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,55966454,21:06.0,,9013
86,1,SKINV260-346785       ,90000021594,Rangunia Pharmacy,SKINV260-346785       ,20190617,20190617,15636,1087,XINC SYP 100 ML                                             ,1,2,100ml     ,26.24,52.48,4.566,0,52.48,26038,42494,CD15,CD10,CD,SKF,N/A,Mirjarpool,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH260-587284        ,20190617,CASH  ,0,CTNSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,55966455,21:06.0,,9037
87,1,SKINV110-664350       ,11010109748,Islam Brothers And Co.,SKINV110-664350       ,20190617,20190617,15656,1039,ALBEN DS TAB 100S                                           ,1,1,100s      ,374.81,374.81,65.217,18.74,374.81,110075,42494,DB43,DB40,DB,SKF,N/A,Malibag,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-908523        ,20190617,CASH  ,0,MOTSKF,B         ,Approved 5.0% of TP ,4.99987,0,3,N/A     ,N/A     ,55966456,21:06.0,,9060
88,1,SKINV110-664350       ,11010109748,Islam Brothers And Co.,SKINV110-664350       ,20190617,20190617,15656,1344,CLORON 0.5MG TAB 100S                                       ,1,1,100s      ,449.78,449.78,78.26,22.49,449.78,110075,42494,DB43,DB40,DB,SKF,N/A,Malibag,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-908523        ,20190617,CASH  ,0,MOTSKF,B         ,Approved 5.0% of TP ,5.00022,0,3,N/A     ,N/A     ,55966457,21:06.0,,8017
89,1,SKINV110-664350       ,11010109748,Islam Brothers And Co.,SKINV110-664350       ,20190617,20190617,11878,1466,ETHINOR 5MG TAB 45S                                         ,1,1,45s       ,168.66,168.66,29.347,8.43,168.66,110075,42494,DB43,DB40,DB,SKF,N/A,Malibag,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH110-908523        ,20190617,CASH  ,0,MOTSKF,A         ,Approved 5.0% of TP ,4.99822,0,3,N/A     ,N/A     ,55966458,21:06.0,,9003
90,1,SKINV350-201701       ,35035111465,Rekha Pharmacy,SKINV350-201701       ,20190617,20190617,8267,1477,TOPICLO S 10GM OINTMENT                                     ,1,1,10gm      ,52.47,52.47,9.13,0.79,52.47,350001,42647,PS34,PS30,PS,SKF,N/A,Bildahar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208318        ,20190617,CASH  ,0,PBNSKF,B         ,Regular Discount    ,1.50562,0,3,N/A     ,N/A     ,56011075,21:06.0,,9010
91,1,SKINV350-201701       ,35035111465,Rekha Pharmacy,SKINV350-201701       ,20190617,20190617,5337,1272,XINC B TAB 30S                                              ,1,3,30s       ,67.47,202.41,11.74,3.04,202.41,350001,42647,PS34,PS30,PS,SKF,N/A,Bildahar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208318        ,20190617,CASH  ,0,PBNSKF,A         ,Regular Discount    ,1.5019,0,3,N/A     ,N/A     ,56011076,21:06.0,,9013
92,1,SKINV350-201702       ,35035111428,Hasi Khushi Pharmacy,SKINV350-201702       ,20190617,20190617,5337,1767,CARDOBIS M 2.5 5 FC TAB 30S                                 ,1,1,30s       ,134.93,134.93,23.48,1.35,134.93,350001,42645,PS34,PS30,PS,SKF,N/A,Chanchkoir,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208319        ,20190617,CASH  ,0,PBNSKF,A         ,Regular Discount    ,1.00052,0,3,N/A     ,N/A     ,56011077,21:06.0,,0O802
93,1,SKINV350-201702       ,35035111428,Hasi Khushi Pharmacy,SKINV350-201702       ,20190617,20190617,8267,1634,ETORIX 90MG TAB 40S                                         ,1,1,40s       ,359.82,359.82,62.609,3.6,359.82,350001,42645,PS34,PS30,PS,SKF,N/A,Chanchkoir,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208319        ,20190617,CASH  ,0,PBNSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56011078,21:06.0,,9007
94,1,SKINV350-201702       ,35035111428,Hasi Khushi Pharmacy,SKINV350-201702       ,20190617,20190617,5337,1067,ORADIN 10MG TAB 100S                                        ,1,1,100s      ,299.85,299.85,52.174,3,299.85,350001,42645,PS34,PS30,PS,SKF,N/A,Chanchkoir,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208319        ,20190617,CASH  ,0,PBNSKF,A         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56011079,21:06.0,,0O701
95,1,SKINV350-201702       ,35035111428,Hasi Khushi Pharmacy,SKINV350-201702       ,20190617,20190617,8267,1661,REELIFE TABLET 40S                                          ,1,1,40s       ,239.88,239.88,41.74,2.4,239.88,350001,42645,PS34,PS30,PS,SKF,N/A,Chanchkoir,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208319        ,20190617,CASH  ,0,PBNSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56011080,21:06.0,,9014
96,1,SKINV350-201724       ,35035112164,Anando Pharmacy,SKINV350-201724       ,20190617,20190617,5337,1107,AROCEF 500MG CAP 24S                                        ,1,1,24s       ,269.87,269.87,46.957,2.7,269.87,350001,42647,PS34,PS30,PS,SKF,N/A,Gurudaspur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208345        ,20190617,CASH  ,0,PBNSKF,A         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,56011081,21:06.0,,9001
97,1,SKINV350-201724       ,35035112164,Anando Pharmacy,SKINV350-201724       ,20190617,20190617,8267,1612,ESORAL 20MG CAP 60S                                         ,1,1,60s       ,314.84,314.84,54.782,3.15,314.84,350001,42647,PS34,PS30,PS,SKF,N/A,Gurudaspur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208345        ,20190617,CASH  ,0,PBNSKF,B         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,56011082,21:06.0,,9020
98,1,SKINV350-201724       ,35035112164,Anando Pharmacy,SKINV350-201724       ,20190617,20190617,8267,1469,ESORAL 40MG CAP 30S                                         ,1,1,30s       ,224.89,224.89,39.13,2.25,224.89,350001,42647,PS34,PS30,PS,SKF,N/A,Gurudaspur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208345        ,20190617,CASH  ,0,PBNSKF,B         ,Regular Discount    ,1.00049,0,3,N/A     ,N/A     ,56011083,21:06.0,,9005
99,1,SKINV350-201724       ,35035112164,Anando Pharmacy,SKINV350-201724       ,20190617,20190617,5337,1160,FEOFOL CI CAP 30S                                           ,1,3,30s       ,56.22,168.66,9.782,1.69,168.66,350001,42647,PS34,PS30,PS,SKF,N/A,Gurudaspur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208345        ,20190617,CASH  ,0,PBNSKF,A         ,Regular Discount    ,1.00202,0,3,N/A     ,N/A     ,56011084,21:06.0,,9003
100,1,SKINV350-201724       ,35035112164,Anando Pharmacy,SKINV350-201724       ,20190617,20190617,5337,1684,GLIKAZID 80MG TAB 40S                                       ,1,1,40s       ,149.92,149.92,26.09,1.5,149.92,350001,42647,PS34,PS30,PS,SKF,N/A,Gurudaspur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208345        ,20190617,CASH  ,0,PBNSKF,A         ,Regular Discount    ,1.00053,0,3,N/A     ,N/A     ,56011085,21:06.0,,9004A
101,1,SKINV350-201724       ,35035112164,Anando Pharmacy,SKINV350-201724       ,20190617,20190617,5337,1653,KEFUCLAV 500MG TAB 8S                                       ,1,1,8s        ,299.85,299.85,52.17,3,299.85,350001,42647,PS34,PS30,PS,SKF,N/A,Gurudaspur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208345        ,20190617,CASH  ,0,PBNSKF,A         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56011087,21:06.0,,9004
102,1,SKINV350-201724       ,35035112164,Anando Pharmacy,SKINV350-201724       ,20190617,20190617,8267,1581,KILMAX 500MG TAB 8S                                         ,1,2,8s        ,269.86,539.72,46.956,5.4,539.72,350001,42647,PS34,PS30,PS,SKF,N/A,Gurudaspur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH350-208345        ,20190617,CASH  ,0,PBNSKF,B         ,Regular Discount    ,1.00052,0,3,N/A     ,N/A     ,56011088,21:06.0,,9013
